"Speaker Name","Title","Date of Speech Delivered","URL to Speech"
"David Cameron","Our approach to the threat posed by Isil: article by David Cameron","17 August 2014","https://www.gov.uk/government/speeches/our-approach-to-the-threat-posed-by-isil-article-by-david-cameron"
"David Cameron","David Cameron's 2013 Eid al-Adha reception speech","21 October 2013","https://www.gov.uk/government/speeches/david-camerons-2013-eid-al-adha-reception-speech"
"David Cameron","PM's remarks with Taoiseach Enda Kenny","18 April 2011","https://www.gov.uk/government/speeches/pms-remarks-with-taoiseach-enda-kenny"
"David Cameron","New Year podcast","31 December 2010","https://www.gov.uk/government/speeches/new-year-podcast"
"David Cameron","UK-France Summit press conference","2 November 2010","https://www.gov.uk/government/speeches/uk-france-summit-press-conference--2"
"David Cameron","David Cameron's speech at Rosyth Dock Yard, Fife Scotland","15 October 2012","https://www.gov.uk/government/speeches/david-camerons-speech-at-rosyth-dock-yard-fife-scotland"
"David Cameron","PM's remarks with Taoiseach Enda Kenny","18 April 2011","https://www.gov.uk/government/speeches/pms-remarks-with-taoiseach-enda-kenny"
"David Cameron","New Year podcast","31 December 2010","https://www.gov.uk/government/speeches/new-year-podcast"
"David Cameron","Transcript of the PM's interview on situation in Libya","13 April 2011","https://www.gov.uk/government/speeches/transcript-of-the-pms-interview-on-situation-in-libya"
"David Cameron","Press conference in Pakistan","5 April 2011","https://www.gov.uk/government/speeches/press-conference-in-pakistan"
"David Cameron","Press conference with the French Prime Minister","13 January 2011","https://www.gov.uk/government/speeches/press-conference-with-the-french-prime-minister"
"David Cameron","25th anniversary of the Holocaust Educational Trust: Prime Minister’s speech","16 September 2013","https://www.gov.uk/government/speeches/25th-anniversary-of-the-holocaust-educational-trust-prime-ministers-speech"
"David Cameron","Prime Minister David Cameron: Scotland in the UK - best of both worlds","10 February 2013","https://www.gov.uk/government/speeches/prime-minister-david-cameron-scotland-in-the-uk-best-of-both-worlds"
"David Cameron","Press conference in Pakistan","5 April 2011","https://www.gov.uk/government/speeches/press-conference-in-pakistan"
"David Cameron","NATO statement","22 November 2010","https://www.gov.uk/government/speeches/nato-statement"
"David Cameron","Press conference with the French Prime Minister","13 January 2011","https://www.gov.uk/government/speeches/press-conference-with-the-french-prime-minister"
"David Cameron","PM's speech at the Strategic Supplier Summit","11 February 2011","https://www.gov.uk/government/speeches/pms-speech-at-the-strategic-supplier-summit"
"David Cameron","PM's press conference in Moscow","12 September 2011","https://www.gov.uk/government/speeches/pms-press-conference-in-moscow"
"David Cameron","PM’s speech at Camp Bastion","11 June 2010","https://www.gov.uk/government/speeches/pms-speech-at-camp-bastion"
"David Cameron","NATO statement","22 November 2010","https://www.gov.uk/government/speeches/nato-statement"
"David Cameron","PM's speech at the Strategic Supplier Summit","11 February 2011","https://www.gov.uk/government/speeches/pms-speech-at-the-strategic-supplier-summit"
"David Cameron","David Cameron and Nick Clegg press conference: launch of Mid-Term Review","7 January 2013","https://www.gov.uk/government/speeches/david-cameron-and-nick-clegg-press-conference-launch-of-mid-term-review"
"David Cameron","The Queen’s Speech 2012","9 May 2012","https://www.gov.uk/government/speeches/the-queen-s-speech-2012"
"David Cameron","PM speech at Age UK","14 October 2014","https://www.gov.uk/government/speeches/pm-speech-at-age-uk"
"David Cameron","Kazakhstan visit: Prime Minister's press conference with Nursultan Nazarbayev","1 July 2013","https://www.gov.uk/government/speeches/kazakhstan-visit-prime-ministers-press-conference-with-nursultan-nazarbayev"
"David Cameron","Bentley Motors: Q&A with the Prime Minister as 1,000 new jobs announced","23 July 2013","https://www.gov.uk/government/speeches/bentley-motors-qa-with-the-prime-minister-as-1000-new-jobs-announced"
"David Cameron","PM Direct at Vodafone","3 April 2014","https://www.gov.uk/government/speeches/pm-direct-at-vodafone"
"David Cameron","PM's speech in Turkey","27 July 2010","https://www.gov.uk/government/speeches/pms-speech-in-turkey"
"David Cameron","Greg Barker's speech to the Micropower Council","23 November 2010","https://www.gov.uk/government/speeches/greg-barkers-speech-to-the-micropower-council"
"David Cameron","Transcript of the PM's YouTube interview in Oman","26 February 2011","https://www.gov.uk/government/speeches/transcript-of-the-pms-youtube-interview-in-oman"
"David Cameron","PM Direct in Peacehaven on pensions and savings plans","24 March 2014","https://www.gov.uk/government/speeches/pm-direct-in-peacehaven-on-pensions-and-savings-plans"
"David Cameron","Statement from the new Prime Minister Theresa May","13 July 2016","https://www.gov.uk/government/speeches/statement-from-the-new-prime-minister-theresa-may"
"David Cameron","PM Direct in Manchester","10 August 2010","https://www.gov.uk/government/speeches/pm-direct-in-manchester"
"David Cameron","Transcript of the PM's YouTube interview in Oman","26 February 2011","https://www.gov.uk/government/speeches/transcript-of-the-pms-youtube-interview-in-oman"
"David Cameron","PM Direct in Peacehaven on pensions and savings plans","24 March 2014","https://www.gov.uk/government/speeches/pm-direct-in-peacehaven-on-pensions-and-savings-plans"
"David Cameron","United Kingdom's perspectives post-COP21","5 January 2016","https://www.gov.uk/government/speeches/united-kingdoms-perspectives-post-cop21"
"David Cameron","PM Direct in Manchester","10 August 2010","https://www.gov.uk/government/speeches/pm-direct-in-manchester"
"David Cameron","Prime Minister's speech on economic growth","6 January 2011","https://www.gov.uk/government/speeches/prime-ministers-speech-on-economic-growth"
"David Cameron","United Kingdom's perspectives post-COP21","5 January 2016","https://www.gov.uk/government/speeches/united-kingdoms-perspectives-post-cop21"
"David Cameron","Business in the Community speech","23 February 2012","https://www.gov.uk/government/speeches/business-in-the-community-speech--2"
"David Cameron","Prime Minister's statement on the hostage situation in Algeria","18 January 2013","https://www.gov.uk/government/speeches/prime-ministers-statement-on-the-hostage-situation-in-algeria"
"David Cameron","Prime Minister’s speech to the National Assembly Kuwait","22 February 2011","https://www.gov.uk/government/speeches/prime-ministers-speech-to-the-national-assembly-kuwait"
"David Cameron","Business in the Community speech","23 February 2012","https://www.gov.uk/government/speeches/business-in-the-community-speech--2"
"David Cameron","Prime Minister’s speech to the National Assembly Kuwait","22 February 2011","https://www.gov.uk/government/speeches/prime-ministers-speech-to-the-national-assembly-kuwait"
"David Cameron","PM statement on Malaysia Airlines flight MH17","18 July 2014","https://www.gov.uk/government/speeches/pm-statement-on-malaysia-airlines-flight-mh17"
"David Cameron","Transcript of the Prime Minister's statement about Algeria","17 January 2013","https://www.gov.uk/government/speeches/transcript-of-the-prime-ministers-statement-about-algeria"
"David Cameron","Transcript: PM speech in Indonesia","12 April 2012","https://www.gov.uk/government/speeches/transcript-pm-speech-in-indonesia"
"David Cameron","Prime Minister in Malaysia","13 April 2012","https://www.gov.uk/government/speeches/prime-minister-in-malaysia"
"David Cameron","Transcript: PM speech in Indonesia","12 April 2012","https://www.gov.uk/government/speeches/transcript-pm-speech-in-indonesia"
"David Cameron","Troubled families speech","15 December 2011","https://www.gov.uk/government/speeches/troubled-families-speech"
"David Cameron","Prime Minister in Malaysia","13 April 2012","https://www.gov.uk/government/speeches/prime-minister-in-malaysia"
"David Cameron","Written Ministerial Statement on Special Adviser numbers and costs","28 October 2010","https://www.gov.uk/government/speeches/written-ministerial-statement-on-special-adviser-numbers-and-costs"
"David Cameron","Transcript: Business speech in Malaysia","12 April 2012","https://www.gov.uk/government/speeches/transcript-business-speech-in-malaysia"
"David Cameron","Transcript: Speech at the University of Nottingham, Malaysia","13 April 2012","https://www.gov.uk/government/speeches/transcript-speech-at-the-university-of-nottingham-malaysia"
"David Cameron","Queen's Birthday Party Reception, 16th June 2015","16 June 2015","https://www.gov.uk/government/speeches/queens-birthday-party-reception-16th-june-2015"
"David Cameron","Written Ministerial Statement on Special Adviser numbers and costs","28 October 2010","https://www.gov.uk/government/speeches/written-ministerial-statement-on-special-adviser-numbers-and-costs"
"David Cameron","PM's speech at Dubai Airshow","16 November 2013","https://www.gov.uk/government/speeches/pms-speech-at-dubai-airshow"
"David Cameron","Press conference with the Prime Minister of Qatar","23 February 2011","https://www.gov.uk/government/speeches/press-conference-with-the-prime-minister-of-qatar"
"David Cameron","St David's Day reception 2015: Prime Minister's speech","2 March 2015","https://www.gov.uk/government/speeches/st-davids-day-reception-2015-prime-ministers-speech"
"David Cameron","PM's speech at Dubai Airshow","16 November 2013","https://www.gov.uk/government/speeches/pms-speech-at-dubai-airshow"
"David Cameron","Eid Al-Adha reception speech","31 October 2012","https://www.gov.uk/government/speeches/eid-al-adha-reception-speech"
"David Cameron","PM statement on European Council: October 2013","28 October 2013","https://www.gov.uk/government/speeches/pm-statement-on-european-council-october-2013"
"David Cameron","European Council press conference on EU budget agreement","8 February 2013","https://www.gov.uk/government/speeches/european-council-press-conference-on-eu-budget-agreement"
"David Cameron","Press conference with Prime Minister of Kuwait","22 February 2011","https://www.gov.uk/government/speeches/press-conference-with-prime-minister-of-kuwait"
"David Cameron","PM's speech at Dubai Airshow","16 November 2013","https://www.gov.uk/government/speeches/pms-speech-at-dubai-airshow"
"David Cameron","PM words on NATO: 4 August 2014","4 August 2014","https://www.gov.uk/government/speeches/pm-words-on-nato-4-august-2014"
"David Cameron","EU speech at Bloomberg","23 January 2013","https://www.gov.uk/government/speeches/eu-speech-at-bloomberg"
"David Cameron","Speech at Falkland Islands Government reception","15 June 2012","https://www.gov.uk/government/speeches/speech-at-falkland-islands-government-reception"
"David Cameron","Press conference with Prime Minister of Kuwait","22 February 2011","https://www.gov.uk/government/speeches/press-conference-with-prime-minister-of-kuwait"
"David Cameron","""Only a coherent, coordinated response can tackle what is a truly global and indiscriminate threat""","24 September 2014","https://www.gov.uk/government/speeches/only-a-coherent-coordinated-response-can-tackle-what-is-a-truly-global-and-indiscriminate-threat"
