"Speaker Name","Title","Date of Speech Delivered","URL to Speech"
"Theresa May","PM statement following talks with Japanese Prime Minister Abe: 28 April 2017","28 April 2017","https://www.gov.uk/government/speeches/pm-statement-following-talks-with-japanese-prime-minister-abe-28-april-2017"
"Theresa May","PM's speech at emergency services reception","23 October 2018","https://www.gov.uk/government/speeches/pms-speech-at-emergency-services-reception"
"Theresa May","PM statement at the G7 Summit in Sicily : 26 May 2017","26 May 2017","https://www.gov.uk/government/speeches/pm-statement-at-the-g7-summit-in-sicily-26-may-2017"
"Theresa May","PM Commons statement on future of Trident: 18 July 2016","17 July 2016","https://www.gov.uk/government/speeches/pm-commons-statement-on-future-of-trident-18-july-2016"
"Theresa May","PM and Danish Prime Minister Rasmussen statements in Copenhagen: 10 October 2016","10 October 2016","https://www.gov.uk/government/speeches/pm-statement-in-copenhagen-10-october-2016"
"Theresa May","""Together, let’s make a difference""– PM marks Black History Month","17 October 2017","https://www.gov.uk/government/speeches/together-lets-make-a-difference-pm-marks-black-history-month"
"Theresa May","PM statement alongside PM Shinzo Abe of Japan: 10 January 2019","10 January 2019","https://www.gov.uk/government/speeches/pm-statement-alongside-pm-shinzo-abe-of-japan-10-january-2019"
"Theresa May","PM statement following talks with Japanese Prime Minister Abe: 28 April 2017","28 April 2017","https://www.gov.uk/government/speeches/pm-statement-following-talks-with-japanese-prime-minister-abe-28-april-2017"
"Theresa May","PM speech at Leaders Summit on Refugees: 20 September 2016","20 September 2016","https://www.gov.uk/government/speeches/pm-speech-at-leaders-summit-on-refugees-20-september-2016"
"Theresa May","PM speech at Wuhan University: 31 January 2018","31 January 2018","https://www.gov.uk/government/speeches/pm-speech-at-wuhan-university-31-january-2018"
"Theresa May","PM speech to the Qatar-UK Business and Investment Forum","28 March 2017","https://www.gov.uk/government/speeches/pm-speech-to-the-uk-qatar-business-and-investment-forum"
"Theresa May","Shrove Tuesday reception 2017: Prime Minister's speech","28 February 2017","https://www.gov.uk/government/speeches/shrove-tuesday-reception-2017-prime-ministers-speech--2"
"Theresa May","PM statement in Northern Ireland: 25 July 2016","25 July 2016","https://www.gov.uk/government/speeches/pm-statement-in-northern-ireland-25-july-2016"
"Theresa May","Sovereign's Parade, April 2017: Prime Minister's speech","13 April 2017","https://www.gov.uk/government/speeches/sovereigns-parade-april-2017-prime-ministers-speech"
"Theresa May","Britain, the great meritocracy: Prime Minister's speech","9 September 2016","https://www.gov.uk/government/speeches/britain-the-great-meritocracy-prime-ministers-speech"
"Theresa May","European Council March 2017: Prime Minister's press statement","9 March 2017","https://www.gov.uk/government/speeches/pm-statement-at-european-council-meeting-9-march-2017"
"Theresa May","PM statement on European Council: 6 February 2017","6 February 2017","https://www.gov.uk/government/speeches/pm-statement-on-european-council-6-february-2017"
"Theresa May","Shrove Tuesday reception 2017: Prime Minister's speech","28 February 2017","https://www.gov.uk/government/speeches/shrove-tuesday-reception-2017-prime-ministers-speech--2"
"Theresa May","PM's address to British Troops at Tapa Military Base in Estonia","29 September 2017","https://www.gov.uk/government/speeches/pms-address-to-british-troops-at-tapa-military-base-in-estonia"
"Theresa May","PM's address at Team GB & Paralympics GB athletes reception: 17 October 2016","17 October 2016","https://www.gov.uk/government/speeches/pms-address-at-team-gb-paralympics-gb-athletes-reception-17-october-2016"
"Theresa May","PM speech at DrugFam reception","27 November 2017","https://www.gov.uk/government/speeches/pm-speech-at-drugfam-reception"
"Theresa May","Britain, the great meritocracy: Prime Minister's speech","9 September 2016","https://www.gov.uk/government/speeches/britain-the-great-meritocracy-prime-ministers-speech"
"Theresa May","PM's Florence speech: a new era of cooperation and partnership between the UK and the EU","22 September 2017","https://www.gov.uk/government/speeches/pms-florence-speech-a-new-era-of-cooperation-and-partnership-between-the-uk-and-the-eu"
"Theresa May","PM statement after talks with Enda Kenny: 30 January 2017","30 January 2017","https://www.gov.uk/government/speeches/pm-statement-after-talks-with-taoiseach-enda-kenny-30-january-2017"
"Theresa May","Prime Minister's speech to the Republican Party conference 2017","26 January 2017","https://www.gov.uk/government/speeches/prime-ministers-speech-to-the-republican-party-conference-2017"
"Theresa May","PM Commons statement on the European Council: 19 December 2016","19 December 2016","https://www.gov.uk/government/speeches/pm-commons-statement-on-the-european-council-19-december-2016"
"Theresa May","PM speech at 20th anniversary of Bank of England independence event","27 September 2017","https://www.gov.uk/government/speeches/pm-speech-at-20th-anniversary-of-bank-of-england-independence-event"
"Theresa May","G20 Summit, China: Prime Minister's press conference – 5 September 2016","5 September 2016","https://www.gov.uk/government/speeches/g20-summit-china-prime-ministers-press-conference-5-september-2016"
"Theresa May","Bangalore reception for the India-UK Tech Summit: Prime Minister's Speech","8 November 2016","https://www.gov.uk/government/speeches/bangalore-reception-for-the-india-uk-tech-summit-prime-ministers-speech"
"Theresa May","PM speech at Commonwealth leaders reception","19 September 2017","https://www.gov.uk/government/speeches/pm-speech-at-commonwealth-leaders-reception"
"Theresa May","European Council October 2016: Prime Minister's press statement","21 October 2016","https://www.gov.uk/government/speeches/european-council-october-2016-prime-ministers-press-statement"
"Theresa May","G20 Summit: PM Commons statement – 7 September 2016","7 September 2016","https://www.gov.uk/government/speeches/g20-summit-pm-commons-statement-7-september-2016"
"Theresa May","G20 Summit July 2017: Prime Minister's press statement","8 July 2017","https://www.gov.uk/government/speeches/g20-summit-july-2017-prime-ministers-press-statement"
"Theresa May","PM's Florence speech: a new era of cooperation and partnership between the UK and the EU","22 September 2017","https://www.gov.uk/government/speeches/pms-florence-speech-a-new-era-of-cooperation-and-partnership-between-the-uk-and-the-eu"
"Theresa May","PM press conference with Italian Prime Minister Gentiloni: 9 February 2017","9 February 2017","https://www.gov.uk/government/speeches/pm-press-conference-with-italian-prime-minister-gentiloni-9-february-2017"
"Theresa May","Prime Minister's speech to HMS Ocean ship's company in Bahrain","6 December 2016","https://www.gov.uk/government/speeches/prime-ministers-to-hms-ocean-ships-company-in-bahrain"
"Theresa May","PM Business Forum speech in Shanghai: 2 February 2018","2 February 2018","https://www.gov.uk/government/speeches/pm-business-forum-speech-in-shanghai-2-february-2018"
"Theresa May","PM and Polish Prime Minister Szydło statements in Warsaw: 28 July 2016","28 July 2016","https://www.gov.uk/government/speeches/pm-press-statement-in-warsaw-28-july-2016"
"Theresa May","PM address to troops at RAF Akrotiri: 22 December 2017","22 December 2017","https://www.gov.uk/government/speeches/pm-address-to-troops-at-raf-akrotiri-22-december-2017"
"Theresa May","PM Commons statement on European Council: 26 June 2017","26 June 2017","https://www.gov.uk/government/speeches/pm-commons-statement-on-european-council-26-june-2017"
"Theresa May","PM Commons statement on European Council: 14 March 2017","14 March 2017","https://www.gov.uk/government/speeches/pm-commons-statement-on-european-council-14-march-2017"
"Theresa May","PM statement following second COBR meeting on Manchester attack: 23 May 2017","23 May 2017","https://www.gov.uk/government/speeches/pm-statement-following-second-cobr-meeting-on-manchester-attack-23-may-2017"
"Theresa May","The government's negotiating objectives for exiting the EU: PM speech","17 January 2017","https://www.gov.uk/government/speeches/the-governments-negotiating-objectives-for-exiting-the-eu-pm-speech"
"Theresa May","PM speech to Department for International Development staff","27 March 2017","https://www.gov.uk/government/speeches/pm-speech-to-department-for-international-development-staff"
"Theresa May","PM's speech to the CBI conference: 6 November 2017","6 November 2017","https://www.gov.uk/government/speeches/pms-speech-to-the-cbi-conference-6-november-2017"
"Theresa May","Prime Minister's speech to the Gulf Co-operation Council 2016","7 December 2016","https://www.gov.uk/government/speeches/prime-ministers-speech-to-the-gulf-co-operation-council-2016"
"Theresa May","Colombian state visit: PM and President Santos' press statements","2 November 2016","https://www.gov.uk/government/speeches/president-of-colombia-state-visit-prime-ministers-press-statement"
"Theresa May","India-UK Tech Summit: Prime Minister's speech","7 November 2016","https://www.gov.uk/government/speeches/india-uk-tech-summit-prime-ministers-speech"
"Theresa May","PM Commons statement on European Council: 26 June 2017","26 June 2017","https://www.gov.uk/government/speeches/pm-commons-statement-on-european-council-26-june-2017"
"Theresa May","PM speech at McCain Institute Awards: 09 October 2018","9 October 2018","https://www.gov.uk/government/speeches/pm-speech-at-mccain-institute-awards-09-october-2018"
"Theresa May","The shared society: Prime Minister's speech at the Charity Commission annual meeting","9 January 2017","https://www.gov.uk/government/speeches/the-shared-society-prime-ministers-speech-at-the-charity-commission-annual-meeting"
"Theresa May","PM statement following bilateral talks with Prime Minister Modi: 7 November 2016","7 November 2016","https://www.gov.uk/government/speeches/pm-statement-following-bilateral-talks-with-prime-minister-modi-7-november-2016"
"Theresa May","""Britain will be a partner you can depend on"" - PM in Jordan","30 November 2017","https://www.gov.uk/government/speeches/britain-will-be-a-partner-you-can-depend-on-pm-in-jordan"
"Theresa May","CBI annual conference 2016: Prime Minister's speech","21 November 2016","https://www.gov.uk/government/speeches/cbi-annual-conference-2016-prime-ministers-speech"
"Theresa May","PM speech to the Lord Mayor's Banquet: 14 November 2016","14 November 2016","https://www.gov.uk/government/speeches/pm-speech-to-the-lord-mayors-banquet-14-november-2016"
"Theresa May","Davos 2017: Prime Minister's speech to the World Economic Forum","19 January 2017","https://www.gov.uk/government/speeches/davos-2017-prime-ministers-speech-to-the-world-economic-forum"
"Theresa May","Queen's birthday celebration 2019 in Kinshasa, DRC: Ambassador's speech","7 June 2019","https://www.gov.uk/government/speeches/queens-birthday-celebration-2019-in-kinshasa-drc-ambassadors-speech"
"Theresa May","Businesses that work for all","17 October 2016","https://www.gov.uk/government/speeches/businesses-that-work-for-all"
"Theresa May","PM and Chancellor Merkel statements: 18 November 2016","18 November 2016","https://www.gov.uk/government/speeches/pm-and-chancellor-merkel-statements-18-november-2016"
"Theresa May","DFID Ghana Deputy Country Director's speech at FSD Africa/SEC Ghana signing ceremony","21 November 2018","https://www.gov.uk/government/speeches/dfid-ghana-deputy-country-directors-speech-at-fsd-africa-sec-ghana-signing-ceremony"
"Theresa May","The Queen’s birthday celebration 2019 in Nur-Sultan, Kazakhstan: Ambassador's speech","6 June 2019","https://www.gov.uk/government/speeches/queens-birthday-celebration-2019-in-nur-sultan-kazakhstan-mike-giffords-speech"
"Theresa May","British High Commissioner to Malta Stuart Gill discusses Brexit","10 March 2017","https://www.gov.uk/government/speeches/british-high-commissioner-to-malta-stuart-gill-discusses-brexit"
"Theresa May","""The United Kingdom is a long-standing and firm supporter of the need for reform of the UN Security Council.""","7 November 2016","https://www.gov.uk/government/speeches/the-united-kingdom-is-a-long-standing-and-firm-supporter-of-the-need-for-reform-of-the-un-security-council"
